Genome ID,Genome Name,Version,Kleborate version,strain,species,species_match,contig_count,N50,largest_contig,total_size,ambiguous_bases,QC_warnings,ST,virulence_score,resistance_score,num_resistance_classes,num_resistance_genes,Yersiniabactin,YbST,Colibactin,CbST,Aerobactin,AbST,Salmochelin,SmST,RmpADC,RmST,rmpA2,wzi,K_locus,K_type,K_locus_problems,K_locus_confidence,K_locus_identity,K_locus_missing_genes,O_locus,O_type,O_locus_problems,O_locus_confidence,O_locus_identity,O_locus_missing_genes,AGly_acquired,Col_acquired,Fcyn_acquired,Flq_acquired,Gly_acquired,MLS_acquired,Phe_acquired,Rif_acquired,Sul_acquired,Tet_acquired,Tgc_acquired,Tmt_acquired,Bla_acquired,Bla_inhR_acquired,Bla_ESBL_acquired,Bla_ESBL_inhR_acquired,Bla_Carb_acquired,Bla_chr,SHV_mutations,Omp_mutations,Col_mutations,Flq_mutations,truncated_resistance_hits,spurious_resistance_hits,Chr_ST,gapA,infB,mdh,pgi,phoE,rpoB,tonB,ybtS,ybtX,ybtQ,ybtP,ybtA,irp2,irp1,ybtU,ybtT,ybtE,fyuA,clbA,clbB,clbC,clbD,clbE,clbF,clbG,clbH,clbI,clbL,clbM,clbN,clbO,clbP,clbQ,iucA,iucB,iucC,iucD,iutA,iroB,iroC,iroD,iroN,rmpA,rmpD,rmpC,spurious_virulence_hits
5f4a149964435f73437481ea,ERR1217098,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,99,198137,560265,5589162,yes (484),ambiguous_bases,ST512,0,2,7,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.36%,,aac(6')-Ib'.v1;aadA2^;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,-,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f495857f87f3914a391e8ed,ERR1217100,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,40,381890,784123,5405980,yes (394),ambiguous_bases,ST168,1,0,0,0,ybt 14; ICEKp5,144-5LV,-,0,-,0,-,0,-,0,-,wzi39,unknown (KL39),unknown (K39),?-+,Low,99.96%,"KL39_18_manC,KL39_19_manB",O3b,O3b,?-,Good,99.15%,"O3b_01_manC,O3b_02_manB",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST168,2,5,1,6,9,1,4,6,4,5,4,1,333,392,99,4,4,190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49484f677a55cb2024787c,ERR1217101,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,59,268990,476618,5450240,yes (1091),ambiguous_bases,ST133,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi74,KL103,unknown (KL103),*,Very high,96.71%,,O1/O2v1,O1,none,Very high,98.57%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-75,-,-,-,-,-,-,ST133,12,1,1,2,5,1,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49f819677a5551772485ec,ERR1217102,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,35,323682,594089,5275272,yes (394),ambiguous_bases,ST3654,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,-,KL13,K13,?-+,Good,98.68%,"KL13_17_manC,KL13_18_manB",O3b,O3b,?-,Good,99.09%,O3b_01_manC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST3654,4,2,2,1,10,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f490e2a677a556efd2472f9,ERR1217103,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,99,177305,463281,5593487,yes (588),ambiguous_bases,ST512,0,2,7,7,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.36%,,aac(6')-Ib'.v1;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,-,aadA2?-0%,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f486839f87f39335291ccae,ERR1217104,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,52,328499,559780,5454971,yes (691),ambiguous_bases,ST290,1,0,0,0,ybt 4; plasmid,525-1LV,-,0,-,0,-,0,-,0,-,wzi21,KL21,K21,*,Very high,98.57%,,O1/O2v1,O1,none,Very high,98.11%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1,-,-,-,-,-,-,ST290,2,1,1,37,10,1,86,30,34,37,44,47,104,393,100,83,45,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,-
5f4899cc677a55e1ad246a6f,ERR1217105,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,99,177305,378916,5591192,yes (490),ambiguous_bases,ST512,0,2,7,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.36%,,aac(6')-Ib'.v1;aadA2;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,-,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47dc8064435f7507744afc,ERR1217106,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,106,198137,560269,5657086,yes (781),ambiguous_bases,ST512,0,2,7,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,100.00%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aadA2^;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,OXA-9.v1*-42%,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f496320677a550dd5247aab,ERR1217107,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,30,383908,988008,5078436,yes (805),ambiguous_bases,ST3653,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,-,KL14,K14,?,Good,99.70%,,O3b,O3b,none,Very high,98.89%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1^,-,-,-,-,-,-,ST3653,2,20,5,1,7,27,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48b987677a553c35246c99,ERR1217109,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,129,198137,560265,5825805,yes (591),ambiguous_bases,ST512,0,2,9,12,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,100.00%,,O1/O2v2,O2afg,none,Very high,98.38%,,aac(6')-Ib'.v1;aadA2;aph3-Ia.v1^,-,-,-,-,mphA,CatB4.v1?;catA1^,-,sul1,tet(A).v1,-,dfrA12,OXA-1;TEM-1D.v1^,-,-,-,KPC-3,SHV-11.v1?,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,OXA-9.v1*-42%,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49608c64435f36e6747410,ERR1217110,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,55,324604,499501,5497865,yes (574),ambiguous_bases,ST4064,1,0,0,0,ybt 4; plasmid,29,-,0,-,0,-,0,-,0,-,wzi441,KL46,K46,?-*,Good,98.75%,KL46_18_manC,O3b,O3b,?-,Good,99.68%,O3b_01_manC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST4064,2,1,1,6,425,4,12,18,20,27,18,13,41,38,9,8,26,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f488f5df87f39505c91d7fe,ERR1217111,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,52,269650,725795,5410091,yes (289),ambiguous_bases,ST307,0,1,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.27%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-28.v1^,-,-,-,GyrA-83I;ParC-80I,-,-,ST307,4,1,2,52,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f495e2464435f39b27473a8,ERR1217113,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,41,500563,1283625,5348280,yes (389),ambiguous_bases,ST348,0,1,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi94,KL62,K62,-,High,99.94%,KL62_12,O1/O2v1,O1,none,Very high,98.87%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST348,2,1,20,1,12,15,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49642b64435f62ec747465,ERR1217114,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,115,176780,450034,5689945,yes (781),ambiguous_bases,ST512,0,3,8,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aadA2^;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,MgrB-60%,GyrA-83I;ParC-80I,OXA-9.v1*-42%,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4930b364435f0630746f36,ERR1217117,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,88,197503,560102,5639668,yes (690),ambiguous_bases,ST512,0,2,8,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),?,Good,99.98%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,TEM-1D.v1^,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,OXA-9.v1*-42%,aadA2?-0%,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4a1ede64435feb7d7482e9,ERR1217118,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,91,198137,560102,5639442,yes (394),ambiguous_bases,ST512,0,2,8,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),?,Good,99.98%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,TEM-1D.v1^,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,OXA-9.v1*-42%,aadA2?-0%,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49d80664435f158e747d7f,ERR1217119,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,87,186652,481643,5584062,yes (488),ambiguous_bases,ST1536,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi46,KL61,K61,none,Very high,96.53%,,O1/O2v1,O1,none,Very high,98.31%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-206*,-,-,-,-,-,-,ST1536,2,1,2,37,45,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f486c4f677a558d46246740,ERR1217120,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,63,294497,427092,5303104,yes (500),ambiguous_bases,ST337,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi396,KL174,unknown (KL174),none,Very high,99.96%,,O1/O2v2,O1,none,Very high,96.59%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST337,2,1,11,1,1,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f496dd7677a553d29247bc1,ERR1217122,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,44,266479,646260,5381748,yes (783),ambiguous_bases,ST4063,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi24,KL24,K24,-,High,99.97%,KL24_13_wcuG,O1/O2v1,O1,none,Very high,98.52%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-28.v1*,-,-,-,-,-,-,ST4063,2,1,2,279,10,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48881bf87f39128a91ced9,ERR1217124,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,88,212548,434064,5604975,yes (586),ambiguous_bases,ST512,0,2,7,7,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,-,aadA2?-0%,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f494cd364435ffbd974720d,ERR1217125,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,84,177107,340486,5590392,yes (391),ambiguous_bases,ST512,0,2,5,5,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aadA2,-,-,-,-,-,catA1^,-,sul1,-,-,-,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,-,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f492404f87f39180f91e458,ERR1217127,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,106,212129,560265,5654960,yes (390),ambiguous_bases,ST258,0,2,7,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),?,Good,99.99%,,O1/O2v2,O2afg,none,Very high,98.38%,,aac(6')-Ib'.v1;aadA2;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,OXA-9.v1*-42%,-,ST258,3,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48a2f5f87f397d0f91d969,ERR1217128,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,58,293215,461771,5530547,yes (702),ambiguous_bases,ST39,1,1,8,12,ybt 14; ICEKp5,151,-,0,-,0,-,0,-,0,-,wzi83,KL23,K23,none,Very high,99.91%,,O1/O2v2,O1,none,Very high,98.49%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST39,2,1,2,4,9,1,14,4,4,5,4,1,69,62,2,4,4,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4997c6677a554330247ee4,ERR1217129,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,115,282293,512748,5708011,yes (874),ambiguous_bases,ST292,0,2,4,6,-,0,-,0,-,0,-,0,-,0,-,wzi281,KL38,K38,none,Very high,99.65%,,O3b,O3b,none,Very high,99.14%,,strA.v1;strB.v1,-,-,-,-,-,-,-,-,tet(B).v2*;tetR,-,dfrA30*,-,-,-,-,KPC-3,SHV-1^,-,-,-,-,-,-,ST292,2,1,2,1,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49078164435f462b7462a5,ERR1217130,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,74,214809,1100066,5627388,yes (786),ambiguous_bases,ST307,0,1,7,9,-,0,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.27%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,-,-,-,CatB4.v1?;catA1^,-,sul2,-,-,dfrA14.v2*,OXA-1,-,CTX-M-15,-,-,SHV-28.v1^,-,-,-,GyrA-83I;ParC-80I,TEM-104?-84%;aac(3)-IIa.v1?-0%,-,ST307,4,1,2,52,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4873fc677a55dea82467cb,ERR1217131,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,121,197686,450034,5685759,yes (684),ambiguous_bases,ST512,0,3,8,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,100.00%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aadA2;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,MgrB-60%,GyrA-83I;ParC-80I,OXA-9.v1*-42%,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47f603677a55cf1a245da2,ERR1217132,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,78,218495,607735,5510706,yes (591),ambiguous_bases,ST45,1,1,8,12,ybt 10; ICEKp4,78,-,0,-,0,-,0,-,0,-,wzi149,KL62,K62,?,Good,99.97%,,O1/O2v1,O2a,?-,Good,98.89%,O1/O2v1_06_wbbO,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-1,-,OmpK35-88%,-,-,-,-,ST45,2,1,1,6,7,1,12,3,12,4,11,3,21,18,3,10,16,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f491421677a5579c0247376,ERR1217133,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,57,349151,722626,5566856,yes (493),ambiguous_bases,ST37,0,1,7,11,-,0,-,0,-,0,-,0,-,0,-,wzi50,KL15,K15,none,Very high,99.79%,,O4,O4,none,Very high,99.72%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,-,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,GyrA-83F,-,fosA7*?-0%,ST37,2,9,2,1,13,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49cc7564435fe93b747ca6,ERR1217134,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,67,246079,540720,5485960,yes (290),ambiguous_bases,ST383,0,1,8,9,-,0,-,0,-,0,-,0,-,0,-,-,KL30,K30,-+*,Good,96.41%,KL30_15_wcuG,O1/O2v2,O1,none,Very high,98.44%,,aac(6')-Ib-cr.v2;aadA2^,-,-,-,-,mphA,CatB4.v1?;catA1^,-,sul1,-,-,dfrA12,OXA-1,-,CTX-M-15,-,-,SHV-1,-,OmpK35-48%;OmpK36-37%,-,GyrA-83F;GyrA-87N;ParC-80I,tet(A).v1?-0%,-,ST383,2,6,1,3,8,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4996f3677a551e16247ed7,ERR1217138,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,45,379783,1170971,5450250,yes (392),ambiguous_bases,ST147,0,1,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi64,KL64,K64,none,Very high,100.00%,,O1/O2v1,O2a,none,Very high,98.64%,,aac(6')-Ib'.v1;aadA*;aadA2^;aph3-Ia.v1^;strA.v1;strB.v1,-,-,-,-,mphA,catII.2*,-,sul1*,-,-,dfrA12,TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,GyrA-83I;ParC-80I,OXA-9.v1*-42%,-,ST147,3,4,6,1,7,4,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f498487f87f39bf8c91ecc3,ERR1217139,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,43,371302,1059350,5364926,yes (1090),ambiguous_bases,ST1412,0,1,6,10,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.97%,,O1/O2v2,O2afg,none,Very high,98.34%,,aadA2^;aph3-Ia.v1^;strA.v1*;strB.v1*,-,-,qnrS1,-,mphA,-,-,sul1;sul2,-,-,dfrA12,-,-,CTX-M-15,-,-,SHV-1,-,-,-,-,-,-,ST1412,2,5,1,1,4,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f490541677a551dbe247266,ERR1217140,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,44,368142,923811,5515815,yes (889),ambiguous_bases,ST234,0,2,1,1,-,0,-,0,-,0,-,0,-,0,-,wzi114,KL30,K30,*,Very high,96.36%,,O1/O2v2,O1,none,Very high,99.53%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXA-48,SHV-27,156D,-,-,-,-,-,ST234,2,1,2,1,7,1,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48adba677a55479c246b91,ERR1217141,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,42,544422,1742883,5464786,yes (690),ambiguous_bases,ST394,1,1,6,9,ybt 14; ICEKp12,441,-,0,-,0,-,0,-,0,-,wzi59,KL3,K3,none,Very high,99.61%,,O1/O2v2,O2afg,none,Very high,98.42%,,aac(3)-IId^;strA.v1*;strB.v1*,-,-,-,-,mphA,-,-,sul2,tet(A).v1,-,dfrA14.v2*;dfrA17,-,-,CTX-M-15,-,-,SHV-11.v1^,35Q,OmpK36-0%,-,-,aadA5?-84%,TEM-10.v2?-52%;TEM-105?-0%,ST394,2,9,2,1,13,1,82,4,111,137,4,1,27,184,2,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48a986f87f39fac291d9fe,ERR1217142,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,88,143586,340483,5600946,yes (589),ambiguous_bases,ST512,0,2,7,8,-,0,-,0,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.37%,,aac(6')-Ib'.v1;aadA2^;aph3-Ia.v1^,-,-,-,-,mphA,catA1^,-,sul1,-,-,dfrA12,-,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%;OmpK36GD,-,GyrA-83I;ParC-80I,-,-,ST512,54,3,1,1,1,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
